"","player","tm","game_id","pa.yds","pa.tds","pa.int","ru.yds","ru.tds","ru.lst","re.yds","re.tds","re.cat"
"1973","K.Granson","IND","2021_04_IND_MIA",NA,NA,NA,NA,NA,NA,3,0,1
"1974","K.Hodge","DET","2021_07_DET_LA",NA,NA,NA,NA,NA,NA,3,0,1
"1975","M.Boone","DEN","2021_06_LV_DEN",NA,NA,NA,NA,NA,NA,3,0,1
"1976","P.Dorsett","SEA","2021_06_SEA_PIT",NA,NA,NA,NA,NA,NA,3,0,1
"1977","T.Hudson","TEN","2021_03_IND_TEN",NA,NA,NA,NA,NA,NA,3,0,1
"1978","T.Montgomery","NO","2021_02_NO_CAR",NA,NA,NA,NA,NA,NA,3,0,1
"1979","W.Snead","LV","2021_05_CHI_LV",NA,NA,NA,NA,NA,NA,3,0,1
"1980","A.Abdullah","MIN","2021_04_CLE_MIN",NA,NA,NA,NA,NA,NA,2,0,1
"1981","A.St","DET","2021_03_BAL_DET",NA,NA,NA,NA,NA,NA,2,0,1
"1982","C.Batson","TEN","2021_04_TEN_NYJ",NA,NA,NA,NA,NA,NA,2,1,1
"1983","C.Herndon","MIN","2021_06_MIN_CAR",NA,NA,NA,NA,NA,NA,2,1,1
"1984","D.Fells","DET","2021_01_SF_DET",NA,NA,NA,NA,NA,NA,2,0,1
"1985","J.Fortson","KC","2021_04_KC_PHI",NA,NA,NA,NA,NA,NA,2,1,1
"1986","J.Horsted","CHI","2021_05_CHI_LV",NA,NA,NA,NA,NA,NA,2,1,1
"1987","J.Oliver","BAL","2021_06_LAC_BAL",NA,NA,NA,NA,NA,NA,2,0,1
"1988","P.Williams","MIA","2021_02_BUF_MIA",NA,NA,NA,NA,NA,NA,2,0,1
"1989","R.McCloud","PIT","2021_04_PIT_GB",NA,NA,NA,NA,NA,NA,2,0,1
"1990","T.Marshall","CAR","2021_04_CAR_DAL",NA,NA,NA,NA,NA,NA,2,0,1
"1991","T.Sweeney","BUF","2021_03_WAS_BUF",NA,NA,NA,NA,NA,NA,2,0,2
"1992","B.Jarwin","DAL","2021_06_DAL_NE",NA,NA,NA,NA,NA,NA,1,1,1
"1993","C.Parkinson","SEA","2021_05_LA_SEA",NA,NA,NA,NA,NA,NA,1,0,1
"1994","I.McKenzie","BUF","2021_02_BUF_MIA",NA,NA,NA,NA,NA,NA,1,0,1
"1995","J.Hollister","JAX","2021_05_TEN_JAX",NA,NA,NA,NA,NA,NA,1,1,1
"1996","K.Gainwell","PHI","2021_06_TB_PHI",NA,NA,NA,NA,NA,NA,1,0,1
"1997","R.McCloud","PIT","2021_05_DEN_PIT",NA,NA,NA,NA,NA,NA,1,0,1
"1998","S.Anderson","LAC","2021_01_LAC_WAS",NA,NA,NA,NA,NA,NA,1,0,1
"1999","T.Sweeney","BUF","2021_05_BUF_KC",NA,NA,NA,NA,NA,NA,1,0,1
"2000","T.Sweeney","BUF","2021_06_BUF_TEN",NA,NA,NA,NA,NA,NA,1,1,1
"2001","A.Abdullah","MIN","2021_02_MIN_ARI",NA,NA,NA,NA,NA,NA,0,0,0
"2002","A.Dulin","IND","2021_07_IND_SF",NA,NA,NA,NA,NA,NA,0,0,2
"2003","A.Ingold","LV","2021_02_LV_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2004","A.Ingold","LV","2021_06_LV_DEN",NA,NA,NA,NA,NA,NA,0,0,0
"2005","A.Janovich","CLE","2021_01_CLE_KC",NA,NA,NA,NA,NA,NA,0,0,0
"2006","A.Schwartz","CLE","2021_02_HOU_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2007","A.Schwartz","CLE","2021_03_CHI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2008","A.Schwartz","CLE","2021_04_CLE_MIN",NA,NA,NA,NA,NA,NA,0,0,0
"2009","A.Schwartz","CLE","2021_05_CLE_LAC",NA,NA,NA,NA,NA,NA,0,0,0
"2010","A.Shaheen","MIA","2021_04_IND_MIA",NA,NA,NA,NA,NA,NA,0,0,0
"2011","A.Tate","CIN","2021_05_GB_CIN",NA,NA,NA,NA,NA,NA,0,0,0
"2012","A.Trautman","NO","2021_03_NO_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2013","A.Wilson","MIA","2021_01_MIA_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2014","B.Ellefson","MIN","2021_05_DET_MIN",NA,NA,NA,NA,NA,NA,0,0,0
"2015","C.Brate","TB","2021_07_CHI_TB",NA,NA,NA,NA,NA,NA,0,0,0
"2016","C.Conley","HOU","2021_03_CAR_HOU",NA,NA,NA,NA,NA,NA,0,0,0
"2017","C.Conley","HOU","2021_04_HOU_BUF",NA,NA,NA,NA,NA,NA,0,0,0
"2018","C.Herndon","MIN","2021_01_MIN_CIN",NA,NA,NA,NA,NA,NA,0,0,0
"2019","C.Hogan","NO","2021_03_NO_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2020","C.Hogan","NO","2021_05_NO_WAS",NA,NA,NA,NA,NA,NA,0,0,0
"2021","C.Johnson","NYG","2021_05_NYG_DAL",NA,NA,NA,NA,NA,NA,0,1,0
"2022","C.Kmet","CHI","2021_02_CIN_CHI",NA,NA,NA,NA,NA,NA,0,0,1
"2023","C.Manhertz","JAX","2021_02_DEN_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2024","C.McElroy","TB","2021_04_TB_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2025","C.Thompson","CAR","2021_07_CAR_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2026","C.Uzomah","CIN","2021_03_CIN_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2027","C.White","PIT","2021_05_DEN_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2028","D.Byrd","CHI","2021_06_GB_CHI",NA,NA,NA,NA,NA,NA,0,0,0
"2029","D.Carter","WAS","2021_06_KC_WAS",NA,NA,NA,NA,NA,NA,0,0,0
"2030","D.Daniels","ARI","2021_06_ARI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2031","D.Harris","ARI","2021_01_ARI_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2032","D.Jackson","LA","2021_07_DET_LA",NA,NA,NA,NA,NA,NA,0,0,0
"2033","D.Milne","WAS","2021_06_KC_WAS",NA,NA,NA,NA,NA,NA,0,0,0
"2034","D.Moore","DEN","2021_05_DEN_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2035","D.Parham","LAC","2021_01_LAC_WAS",NA,NA,NA,NA,NA,NA,0,0,0
"2036","D.Sample","CIN","2021_06_CIN_DET",NA,NA,NA,NA,NA,NA,0,0,0
"2037","D.Sills","NYG","2021_07_CAR_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2038","D.Smith","JAX","2021_01_JAX_HOU",NA,NA,NA,NA,NA,NA,0,0,0
"2039","D.Smythe","MIA","2021_03_MIA_LV",NA,NA,NA,NA,NA,NA,0,0,0
"2040","D.Spencer","DEN","2021_04_BAL_DEN",NA,NA,NA,NA,NA,NA,0,0,0
"2041","D.Spencer","DEN","2021_05_DEN_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2042","D.Yelder","TB","2021_07_CHI_TB",NA,NA,NA,NA,NA,NA,0,0,1
"2043","E.Ebron","PIT","2021_02_LV_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2044","E.Ebron","PIT","2021_03_CIN_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2045","E.Moore","NYJ","2021_05_NYJ_ATL",NA,NA,NA,NA,NA,NA,0,0,0
"2046","E.Penny","NYG","2021_01_DEN_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2047","E.St","GB","2021_02_DET_GB",NA,NA,NA,NA,NA,NA,0,0,1
"2048","E.St","GB","2021_04_PIT_GB",NA,NA,NA,NA,NA,NA,0,0,0
"2049","E.St","GB","2021_07_WAS_GB",NA,NA,NA,NA,NA,NA,0,0,0
"2050","G.Allison","DET","2021_07_DET_LA",NA,NA,NA,NA,NA,NA,0,0,0
"2051","G.Davis","BUF","2021_04_HOU_BUF",NA,NA,NA,NA,NA,NA,0,0,0
"2052","G.Swaim","TEN","2021_01_ARI_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2053","G.Swaim","TEN","2021_04_TEN_NYJ",NA,NA,NA,NA,NA,NA,0,0,0
"2054","G.Swaim","TEN","2021_05_TEN_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2055","H.Bryant","CLE","2021_03_CHI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2056","H.Hurst","ATL","2021_03_ATL_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2057","H.Long","MIA","2021_06_MIA_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2058","I.Ford","MIA","2021_06_MIA_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2059","I.Thomas","CAR","2021_07_CAR_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2060","J.Akins","HOU","2021_01_JAX_HOU",NA,NA,NA,NA,NA,NA,0,0,0
"2061","J.Brown","DEN","2021_07_DEN_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2062","J.Cabinda","DET","2021_01_SF_DET",NA,NA,NA,NA,NA,NA,0,0,0
"2063","J.Darden","TB","2021_03_TB_LA",NA,NA,NA,NA,NA,NA,0,0,1
"2064","J.Doyle","IND","2021_06_HOU_IND",NA,NA,NA,NA,NA,NA,0,0,0
"2065","J.Doyle","IND","2021_07_IND_SF",NA,NA,NA,NA,NA,NA,0,0,0
"2066","J.Gordon","KC","2021_07_KC_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2067","J.Graham","CHI","2021_03_CHI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2068","J.Grant","MIA","2021_02_BUF_MIA",NA,NA,NA,NA,NA,NA,0,0,1
"2069","J.Hollister","JAX","2021_06_MIA_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2070","J.Horsted","CHI","2021_07_CHI_TB",NA,NA,NA,NA,NA,NA,0,0,0
"2071","J.Jennings","SF","2021_07_IND_SF",NA,NA,NA,NA,NA,NA,0,0,0
"2072","J.Johnson","NO","2021_03_NO_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2073","J.Johnson","NO","2021_05_NO_WAS",NA,NA,NA,NA,NA,NA,0,0,0
"2074","J.Kumerow","BUF","2021_02_BUF_MIA",NA,NA,NA,NA,NA,NA,0,0,0
"2075","J.Kumerow","BUF","2021_06_BUF_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2076","J.Oliver","BAL","2021_01_BAL_LV",NA,NA,NA,NA,NA,NA,0,0,0
"2077","J.Oliver","BAL","2021_04_BAL_DEN",NA,NA,NA,NA,NA,NA,0,0,0
"2078","J.Proche","BAL","2021_06_LAC_BAL",NA,NA,NA,NA,NA,NA,0,0,0
"2079","J.Proche","BAL","2021_07_CIN_BAL",NA,NA,NA,NA,NA,NA,0,0,0
"2080","J.Reagor","PHI","2021_06_TB_PHI",NA,NA,NA,NA,NA,NA,0,0,0
"2081","J.Ross","NYG","2021_06_LA_NYG",NA,NA,NA,NA,NA,NA,0,0,0
"2082","J.Smith","NYJ","2021_01_NYJ_CAR",NA,NA,NA,NA,NA,NA,0,0,0
"2083","J.Washington","PIT","2021_02_LV_PIT",NA,NA,NA,NA,NA,NA,0,0,0
"2084","K.Golladay","NYG","2021_05_NYG_DAL",NA,NA,NA,NA,NA,NA,0,0,0
"2085","K.Granson","IND","2021_07_IND_SF",NA,NA,NA,NA,NA,NA,0,0,0
"2086","K.Raymond","DET","2021_05_DET_MIN",NA,NA,NA,NA,NA,NA,0,0,0
"2087","K.Stills","NO","2021_04_NYG_NO",NA,NA,NA,NA,NA,NA,0,0,0
"2088","K.Stills","NO","2021_07_NO_SEA",NA,NA,NA,NA,NA,NA,0,0,0
"2089","K.White","NO","2021_07_NO_SEA",NA,NA,NA,NA,NA,NA,0,0,0
"2090","L.Treadwell","JAX","2021_02_DEN_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2091","L.Treadwell","JAX","2021_06_MIA_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2092","M.Alie-Cox","IND","2021_01_SEA_IND",NA,NA,NA,NA,NA,NA,0,0,0
"2093","M.Gesicki","MIA","2021_01_MIA_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2094","M.Goodwin","CHI","2021_03_CHI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2095","M.Johnson","TEN","2021_06_BUF_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2096","M.Kemp","KC","2021_03_LAC_KC",NA,NA,NA,NA,NA,NA,0,0,0
"2097","M.Sanu","SF","2021_02_SF_PHI",NA,NA,NA,NA,NA,NA,0,0,0
"2098","M.Strachan","IND","2021_02_LA_IND",NA,NA,NA,NA,NA,NA,0,0,0
"2099","M.Thomas","CIN","2021_04_JAX_CIN",NA,NA,NA,NA,NA,NA,0,0,1
"2100","M.Turner","DAL","2021_06_DAL_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2101","M.Valdes-Scantling","GB","2021_02_DET_GB",NA,NA,NA,NA,NA,NA,0,0,0
"2102","M.Williams","ARI","2021_01_ARI_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2103","N.Gray","KC","2021_04_KC_PHI",NA,NA,NA,NA,NA,NA,0,0,0
"2104","O.Howard","TB","2021_04_TB_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2105","P.Brown","HOU","2021_02_HOU_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2106","P.Dorsett","JAX","2021_03_ARI_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2107","P.Hart","SEA","2021_07_NO_SEA",NA,NA,NA,NA,NA,NA,0,0,0
"2108","P.Hesse","ATL","2021_02_ATL_TB",NA,NA,NA,NA,NA,NA,0,0,0
"2109","R.Burkhead","HOU","2021_06_HOU_IND",NA,NA,NA,NA,NA,NA,0,0,0
"2110","R.Cobb","GB","2021_03_GB_SF",NA,NA,NA,NA,NA,NA,0,0,0
"2111","R.Gage","ATL","2021_01_PHI_ATL",NA,NA,NA,NA,NA,NA,0,0,0
"2112","R.Gilliam","BUF","2021_03_WAS_BUF",NA,NA,NA,NA,NA,NA,0,0,0
"2113","R.Higgins","CLE","2021_06_ARI_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2114","R.McMath","TEN","2021_03_IND_TEN",NA,NA,NA,NA,NA,NA,0,0,0
"2115","S.Anderson","LAC","2021_05_CLE_LAC",NA,NA,NA,NA,NA,NA,0,0,0
"2116","S.Perine","CIN","2021_02_CIN_CHI",NA,NA,NA,NA,NA,NA,0,0,0
"2117","T.Austin","JAX","2021_06_MIA_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2118","T.Benjamin","SF","2021_05_SF_ARI",NA,NA,NA,NA,NA,NA,0,0,0
"2119","T.Benson","DET","2021_03_BAL_DET",NA,NA,NA,NA,NA,NA,0,0,0
"2120","T.Benson","DET","2021_05_DET_MIN",NA,NA,NA,NA,NA,NA,0,0,0
"2121","T.Campbell","LAC","2021_04_LV_LAC",NA,NA,NA,NA,NA,NA,0,0,0
"2122","T.Cleveland","DEN","2021_07_DEN_CLE",NA,NA,NA,NA,NA,NA,0,0,0
"2123","T.Johnson","JAX","2021_02_DEN_JAX",NA,NA,NA,NA,NA,NA,0,0,0
"2124","T.Johnson","JAX","2021_04_JAX_CIN",NA,NA,NA,NA,NA,NA,0,0,0
"2125","T.Johnson","TB","2021_01_DAL_TB",NA,NA,NA,NA,NA,NA,0,0,0
"2126","T.Johnson","TB","2021_04_TB_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2127","T.Kroft","NYJ","2021_04_TEN_NYJ",NA,NA,NA,NA,NA,NA,0,0,0
"2128","T.Sherfield","SF","2021_04_SEA_SF",NA,NA,NA,NA,NA,NA,0,0,0
"2129","T.Tremble","CAR","2021_04_CAR_DAL",NA,NA,NA,NA,NA,NA,0,0,0
"2130","T.Wesco","NYJ","2021_04_TEN_NYJ",NA,NA,NA,NA,NA,NA,0,0,0
"2131","T.Wesco","NYJ","2021_07_NYJ_NE",NA,NA,NA,NA,NA,NA,0,0,0
"2132","W.Snead","LV","2021_01_BAL_LV",NA,NA,NA,NA,NA,NA,0,0,0
"2133","W.Snead","LV","2021_06_LV_DEN",NA,NA,NA,NA,NA,NA,0,0,0
"2134","Z.Pascal","IND","2021_06_HOU_IND",NA,NA,NA,NA,NA,NA,0,0,0
"2135","L.Farrell","JAX","2021_03_ARI_JAX",NA,NA,NA,NA,NA,NA,-1,0,1
"2136","S.Anderson","LAC","2021_06_LAC_BAL",NA,NA,NA,NA,NA,NA,-1,0,1
"2137","D.Brown","WAS","2021_01_LAC_WAS",NA,NA,NA,NA,NA,NA,-2,0,1
"2138","K.Toney","NYG","2021_01_DEN_NYG",NA,NA,NA,NA,NA,NA,-2,0,2
"2139","M.Remmers","KC","2021_01_CLE_KC",NA,NA,NA,NA,NA,NA,-2,0,1
"2140","R.Higgins","CLE","2021_07_DEN_CLE",NA,NA,NA,NA,NA,NA,-2,0,1
"2141","Z.Gentry","PIT","2021_01_PIT_BUF",NA,NA,NA,NA,NA,NA,-2,0,1
"2142","D.Spencer","DEN","2021_03_NYJ_DEN",NA,NA,NA,NA,NA,NA,-3,0,1
"2143","E.Moore","NYJ","2021_01_NYJ_CAR",NA,NA,NA,NA,NA,NA,-3,0,1
"2144","A.Humphries","WAS","2021_06_KC_WAS",NA,NA,NA,NA,NA,NA,-4,0,1
"2145","F.Swain","SEA","2021_06_SEA_PIT",NA,NA,NA,NA,NA,NA,-4,0,2
"2146","J.Grant","MIA","2021_04_IND_MIA",NA,NA,NA,NA,NA,NA,-7,0,1
