"","player","tm","game_id","wpa","epa","id","pa.yds","pa.tds","pa.cmp","pa.att","pa.cmp_pct","pa.cpo","pa.sck","pa.int","pa.1st","pa.air","pa.dpb","pa.prob_dpb","pa.dpb_oe","pa.frc","pa.lst","ru.yds","ru.tds","ru.att","ru.1st","ru.20z","ru.10z","ru.frc","ru.lst","re.yds","re.tds","re.cat","re.tgt","re.cat_pct","re.cpo","re.1st","re.air","re.yac","re.xyc","re.frc","re.lst","tm.tot.yds","tm.tot.tds","tm.rushes","tm.target","tm.pyards","tm.ayards","tm.ryards","tm.20zone","tm.10zone"
"1792","D.Parham","LAC","2021_06_LAC_BAL",-0.001,0.83,"D.Parham2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,16.26,0,3,7,9,0,0,208,1,12,22,195,254,26,1,0
"1793","E.Ebron","PIT","2021_05_DEN_PIT",0.005,0.03,"E.Ebron2021_05_DEN_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,24.53,1,8,2,6,0,0,391,3,35,15,253,193,147,3,2
"1794","G.Swaim","TEN","2021_02_TEN_SEA",0,0,"G.Swaim2021_02_TEN_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,34.73,0,10,0,5,0,0,532,3,40,27,347,402,212,9,5
"1795","I.Ford","MIA","2021_07_ATL_MIA",0.052,3.97,"I.Ford2021_07_ATL_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,28.83,1,5,5,2,0,0,413,4,29,32,291,242,132,8,2
"1796","J.Doyle","IND","2021_03_IND_TEN",0,0,"J.Doyle2021_03_IND_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0.5,-52.83,0,12,0,6,0,0,265,1,18,19,194,198,87,4,2
"1797","J.McNichols","TEN","2021_07_KC_TEN",0.053,3.42,"J.McNichols2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,14.17,1,-3,13,9,0,0,369,3,35,22,275,206,103,5,3
"1798","J.Washington","PIT","2021_01_PIT_BUF",0.01,2.39,"J.Washington2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,13.27,0,-5,15,16,0,0,252,1,21,18,188,196,75,2,2
"1799","M.Goodwin","CHI","2021_02_CIN_CHI",0,0,"M.Goodwin2021_02_CIN_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,0.333,-79.54,0,30,0,7,0,0,206,1,34,15,116,175,123,5,3
"1800","M.Hollins","MIA","2021_05_MIA_TB",0.054,1.43,"M.Hollins2021_05_MIA_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0.5,-43.86,1,20,5,4,0,0,301,2,9,27,275,250,39,2,2
"1801","N.Harry","NE","2021_04_TB_NE",0,0,"N.Harry2021_04_TB_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,36.49,1,10,0,1,0,0,294,2,8,33,320,217,-1,0,0
"1802","N.Westbrook-Ikhine","TEN","2021_01_ARI_TEN",0.05,3.33,"N.Westbrook-Ikhine2021_01_ARI_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0.5,-33.69,1,16,3,3,0,0,248,2,22,22,218,274,86,3,3
"1803","R.Griffin","NYJ","2021_02_NE_NYJ",0,0.43,"R.Griffin2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,21.65,0,6,4,7,0,0,336,0,31,19,210,301,152,5,3
"1804","R.Tonyan","GB","2021_06_GB_CHI",-0.016,0.21,"R.Tonyan2021_06_GB_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,3,0.666,-0.85,0,32,1,9,0,0,323,3,31,17,195,195,154,6,4
"1805","T.Hockenson","DET","2021_03_BAL_DET",-0.003,0.33,"T.Hockenson2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,1,18.41,0,8,2,5,0,0,285,2,27,22,217,132,93,9,3
"1806","Z.Gentry","PIT","2021_04_PIT_GB",0.02,0.7,"Z.Gentry2021_04_PIT_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,20.21,0,6,4,3,0,0,282,2,16,26,232,294,62,1,1
"1807","A.Firkser","TEN","2021_07_KC_TEN",0,-0.05,"A.Firkser2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,44.48,0,8,1,2,0,0,369,3,35,22,275,206,103,5,3
"1808","C.Ham","MIN","2021_01_MIN_CIN",0.002,1.23,"C.Ham2021_01_MIN_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,1,21.11,1,5,4,7,0,0,403,3,22,37,362,308,67,2,1
"1809","D.Amendola","HOU","2021_02_HOU_CLE",0.034,1.14,"D.Amendola2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,23.31,0,4,5,2,0,0,302,3,28,18,227,272,82,6,3
"1810","D.Mooney","CHI","2021_03_CHI_CLE",0.017,0.24,"D.Mooney2021_03_CHI_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,0.25,-150.96,0,29,2,7,0,0,47,0,13,6,68,105,46,1,0
"1811","D.Robinson","KC","2021_01_CLE_KC",-0.008,-0.09,"D.Robinson2021_01_CLE_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,3.19,0,33,1,2,0,0,397,4,23,27,337,335,73,6,2
"1812","D.Sample","CIN","2021_05_GB_CIN",-0.016,1.18,"D.Sample2021_05_GB_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,4,0.5,-46.81,0,11,9,16,0,0,369,3,24,26,281,306,103,2,1
"1813","D.Smythe","MIA","2021_01_MIA_NE",0.024,1.34,"D.Smythe2021_01_MIA_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,-29.61,1,7,6,5,0,0,259,2,23,16,202,251,74,4,2
"1814","F.Swain","SEA","2021_05_LA_SEA",0,0,"F.Swain2021_05_LA_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0.333,-47.64,0,46,0,5,0,0,354,2,25,21,283,341,92,0,0
"1815","J.Landry","CLE","2021_02_HOU_CLE",0.006,1.3,"J.Landry2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,12.71,1,-2,11,7,0,0,355,4,34,19,213,131,156,8,3
"1816","J.Mundt","LA","2021_04_ARI_LA",0,0.21,"J.Mundt2021_04_ARI_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,49.94,1,7,2,1,0,0,401,2,23,26,280,354,121,5,3
"1817","J.Oliver","BAL","2021_02_KC_BAL",0.038,0.73,"J.Oliver2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,36.08,1,5,4,1,0,0,481,6,41,18,239,247,251,10,6
"1818","J.Smith","NE","2021_06_DAL_NE",0.019,1.25,"J.Smith2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,-51.91,0,1,8,9,0,0,337,5,27,15,229,172,120,5,4
"1819","J.Washington","PIT","2021_06_SEA_PIT",0.033,0.73,"J.Washington2021_06_SEA_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,23.14,0,5,4,2,0,0,345,2,30,29,229,273,119,6,3
"1820","K.Hodge","DET","2021_03_BAL_DET",0,0,"K.Hodge2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,49.69,1,9,0,2,0,0,285,2,27,22,217,132,93,9,3
"1821","K.Hodge","DET","2021_06_CIN_DET",-0.005,0.31,"K.Hodge2021_06_CIN_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,4,0.5,-44.63,0,33,3,16,0,0,230,1,18,28,202,268,36,2,1
"1822","K.Smith","NYG","2021_03_ATL_NYG",0.036,0.58,"K.Smith2021_03_ATL_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,20.02,0,5,4,3,0,0,348,1,28,24,266,238,100,6,2
"1823","L.Smith","ATL","2021_02_ATL_TB",0.001,0.74,"L.Smith2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,21.16,0,6,3,2,0,0,350,5,21,35,300,186,55,3,3
"1824","N.Brown","DAL","2021_03_PHI_DAL",0,0,"N.Brown2021_03_PHI_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,27.79,0,9,0,2,0,0,380,6,41,21,238,243,160,10,7
"1825","N.Harry","NE","2021_05_NE_HOU",0.017,0.24,"N.Harry2021_05_NE_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,-37.57,0,21,1,2,0,0,352,2,30,23,231,235,126,10,7
"1826","O.Howard","TB","2021_07_CHI_TB",0,0.86,"O.Howard2021_07_CHI_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0.333,-68.53,0,23,3,5,0,0,408,5,31,22,226,288,182,10,6
"1827","P.Campbell","IND","2021_03_IND_TEN",-0.043,0.89,"P.Campbell2021_03_IND_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,4,0.5,-32.57,0,17,3,13,0,0,265,1,18,19,194,198,87,4,2
"1828","S.Anderson","LAC","2021_02_DAL_LAC",-0.02,0.88,"S.Anderson2021_02_DAL_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,1,15.48,0,3,6,9,0,0,410,1,20,31,338,254,95,3,1
"1829","T.Marshall","CAR","2021_06_MIN_CAR",0.03,0.8,"T.Marshall2021_06_MIN_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,-48.88,0,17,4,4,0,0,308,2,23,17,207,423,118,2,2
"1830","T.Sherfield","SF","2021_02_SF_PHI",0.025,0.39,"T.Sherfield2021_02_SF_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0.333,-93.9,0,36,2,6,0,0,306,2,38,22,189,119,117,3,3
"1831","T.Sherfield","SF","2021_07_IND_SF",0,0,"T.Sherfield2021_07_IND_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0.5,-24.93,1,28,0,3,0,0,280,2,24,16,181,237,111,1,0
"1832","C.Blake","ATL","2021_02_ATL_TB",0.024,0.98,"C.Blake2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,32.32,1,8,0,1,0,0,350,5,21,35,300,186,55,3,3
"1833","C.Brate","TB","2021_02_ATL_TB",0.013,0.28,"C.Brate2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,30.87,0,7,1,2,0,0,341,5,21,24,276,347,82,4,2
"1834","C.Carter","MIA","2021_02_BUF_MIA",0.001,0.22,"C.Carter2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,27.6,0,7,1,2,0,0,216,0,20,25,182,206,71,1,0
"1835","C.Carter","MIA","2021_06_MIA_JAX",0.015,1.1,"C.Carter2021_06_MIA_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,18.71,0,1,7,5,0,0,431,2,20,34,354,405,77,4,1
"1836","C.Davis","NYJ","2021_02_NE_NYJ",0,1.3,"C.Davis2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0.4,-59.96,0,37,10,23,0,0,336,0,31,19,210,301,152,5,3
"1837","D.Robinson","KC","2021_05_BUF_KC",-0.001,0.56,"D.Robinson2021_05_BUF_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-5.14,0,37,3,6,0,0,392,3,23,33,272,363,120,4,2
"1838","D.Slayton","NYG","2021_03_ATL_NYG",-0.002,0.2,"D.Slayton2021_03_ATL_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,27.2,0,7,1,2,0,0,348,1,28,24,266,238,100,6,2
"1839","E.Ebron","PIT","2021_04_PIT_GB",0.016,0.37,"E.Ebron2021_04_PIT_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,1,21.7,1,6,2,7,0,0,282,2,16,26,232,294,62,1,1
"1840","F.Moreau","LV","2021_03_MIA_LV",-0.011,0.14,"F.Moreau2021_03_MIA_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,0.5,-45.13,0,9,5,7,0,0,497,4,35,26,386,399,140,9,4
"1841","G.Swaim","TEN","2021_06_BUF_TEN",0.05,0.87,"G.Swaim2021_06_BUF_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-16.5,1,5,3,8,0,0,362,4,22,18,216,254,146,5,2
"1842","G.Swaim","TEN","2021_07_KC_TEN",0.003,0.47,"G.Swaim2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,19.41,0,5,3,3,0,0,369,3,35,22,275,206,103,5,3
"1843","J.Johnson","NO","2021_07_NO_SEA",0.018,0.03,"J.Johnson2021_07_NO_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,33.75,1,7,1,2,0,0,304,1,31,19,222,297,94,3,3
"1844","J.McKinnon","KC","2021_07_KC_TEN",0,2.65,"J.McKinnon2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0.5,-36.22,1,-3,11,24,0,0,334,0,13,31,288,374,77,1,0
"1845","J.Palmer","LAC","2021_06_LAC_BAL",0,0,"J.Palmer2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0.25,-146.39,1,29,0,6,0,0,208,1,12,22,195,254,26,1,0
"1846","J.Reynolds","TEN","2021_05_TEN_JAX",0.026,1.1,"J.Reynolds2021_05_TEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,21.12,1,2,6,4,0,0,368,4,36,14,197,166,184,5,4
"1847","K.Rudolph","NYG","2021_01_DEN_NYG",0,0.07,"K.Rudolph2021_01_DEN_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0.4,-46.26,0,34,1,10,0,0,314,2,20,22,267,306,60,3,2
"1848","K.Rudolph","NYG","2021_06_LA_NYG",0.006,0.97,"K.Rudolph2021_06_LA_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0.333,-18.62,0,12,8,7,0,0,263,1,18,29,242,350,60,3,1
"1849","K.Rudolph","NYG","2021_07_CAR_NYG",0.022,2.05,"K.Rudolph2021_07_CAR_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,1,19.63,1,0,8,7,0,0,302,2,31,24,219,226,103,7,3
"1850","M.Callaway","NO","2021_02_NO_CAR",-0.003,0.1,"M.Callaway2021_02_NO_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0.5,-21.38,0,25,1,11,0,0,128,1,17,11,111,159,48,4,2
"1851","M.Goodwin","CHI","2021_05_CHI_LV",0.043,2.2,"M.Goodwin2021_05_CHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-9.95,1,38,3,9,0,0,252,2,37,13,119,200,143,6,4
"1852","M.Kemp","KC","2021_07_KC_TEN",0,0.34,"M.Kemp2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,20.58,0,5,3,3,0,0,334,0,13,31,288,374,77,1,0
"1853","P.Brown","HOU","2021_06_HOU_IND",-0.008,0.4,"P.Brown2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,3,0.666,-18.06,0,13,8,12,0,0,353,0,29,29,243,279,124,1,0
"1854","Q.Cephus","DET","2021_03_BAL_DET",0.016,0.74,"Q.Cephus2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,18.17,0,4,4,3,0,0,285,2,27,22,217,132,93,9,3
"1855","R.Anderson","CAR","2021_03_CAR_HOU",0.032,1.27,"R.Anderson2021_03_CAR_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-60.24,1,6,5,6,0,0,407,3,33,23,304,269,117,9,5
"1856","R.Griffin","NYJ","2021_04_TEN_NYJ",0.02,1.07,"R.Griffin2021_04_TEN_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0.25,-155.38,0,29,6,8,0,0,355,3,25,21,297,324,66,5,4
"1857","R.Tonyan","GB","2021_01_GB_NO",0,1.67,"R.Tonyan2021_01_GB_NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0.5,-58.16,1,2,10,20,0,0,229,0,15,20,201,335,43,1,0
"1858","R.Tonyan","GB","2021_04_PIT_GB",-0.001,0.04,"R.Tonyan2021_04_PIT_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,7,0.285,-110.79,0,83,3,24,0,0,367,3,33,20,248,344,131,3,3
"1859","R.Tonyan","GB","2021_05_GB_CIN",0.051,3.29,"R.Tonyan2021_05_GB_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,17.78,1,44,9,11,0,0,466,2,22,27,344,331,133,6,2
"1860","T.Austin","JAX","2021_04_JAX_CIN",0,0,"T.Austin2021_04_JAX_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0.333,-109.88,0,23,0,5,0,0,341,3,30,17,204,216,139,7,6
"1861","T.Higbee","LA","2021_02_LA_IND",0.039,0.14,"T.Higbee2021_02_LA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,28.42,1,5,3,2,0,0,371,4,29,19,278,218,101,7,2
"1862","T.Kroft","NYJ","2021_02_NE_NYJ",-0.002,0.65,"T.Kroft2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-43.57,0,15,5,4,0,0,336,0,31,19,210,301,152,5,3
"1863","T.Sharpe","ATL","2021_02_ATL_TB",0,0.64,"T.Sharpe2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0.5,-29.55,0,20,4,4,0,0,350,5,21,35,300,186,55,3,3
"1864","W.Dissly","SEA","2021_06_SEA_PIT",-0.007,1.78,"W.Dissly2021_06_SEA_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,1,28.54,1,3,5,4,0,0,309,2,27,23,209,99,144,6,4
"1865","A.Dulin","IND","2021_06_HOU_IND",0.003,0.49,"A.Dulin2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,19.71,0,4,3,3,0,0,388,4,26,11,223,244,174,4,3
"1866","A.Humphries","WAS","2021_03_WAS_BUF",-0.011,0.12,"A.Humphries2021_03_WAS_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,4,0.25,-159.87,0,36,2,9,0,0,290,3,25,14,212,165,78,4,3
"1867","A.Tate","CIN","2021_06_CIN_DET",0,2.19,"A.Tate2021_06_CIN_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,31.53,1,0,7,5,0,0,398,4,36,20,278,225,142,2,0
"1868","C.Board","NYG","2021_05_NYG_DAL",-0.005,1.44,"C.Board2021_05_NYG_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,0.666,-2.99,1,50,9,17,0,0,367,3,25,21,294,394,73,6,6
"1869","C.Johnson","NYG","2021_07_CAR_NYG",0,0,"C.Johnson2021_07_CAR_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0.5,-26.07,0,12,0,4,0,0,302,2,31,24,219,226,103,7,3
"1870","C.Manhertz","JAX","2021_04_JAX_CIN",0.029,0.54,"C.Manhertz2021_04_JAX_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,21.62,0,4,3,3,0,0,341,3,30,17,204,216,139,7,6
"1871","C.Rogers","TEN","2021_06_BUF_TEN",0.025,1.23,"C.Rogers2021_06_BUF_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,12.73,0,-2,9,7,0,0,362,4,22,18,216,254,146,5,2
"1872","D.Gore","KC","2021_07_KC_TEN",0,1.96,"D.Gore2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,15.81,1,-1,8,5,0,0,334,0,13,31,288,374,77,1,0
"1873","D.Robinson","KC","2021_07_KC_TEN",0,0,"D.Robinson2021_07_KC_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,4,0.25,-155.16,1,22,0,8,0,0,334,0,13,31,288,374,77,1,0
"1874","E.Saubert","DEN","2021_01_DEN_NYG",0.009,1.22,"E.Saubert2021_01_DEN_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0.5,-68.57,0,0,8,10,0,0,420,3,28,28,264,312,165,4,0
"1875","E.Saubert","DEN","2021_02_DEN_JAX",0.006,0.88,"E.Saubert2021_02_DEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,25.61,0,0,7,6,0,0,398,2,30,26,328,389,96,7,1
"1876","I.Thomas","CAR","2021_02_NO_CAR",0.009,0.96,"I.Thomas2021_02_NO_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0.5,-73.94,0,-5,8,15,0,0,383,3,33,26,305,268,89,7,5
"1877","J.Bates","WAS","2021_06_KC_WAS",0.035,1.85,"J.Bates2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,19.01,1,2,5,4,0,0,276,1,19,24,182,275,94,0,0
"1878","J.Fortson","KC","2021_03_LAC_KC",0.019,0.17,"J.Fortson2021_03_LAC_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,1,32.07,1,6,1,2,0,0,437,3,30,27,260,383,186,4,2
"1879","J.Jackson","LAC","2021_06_LAC_BAL",0.001,0.63,"J.Jackson2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,19.29,0,3,4,3,0,0,208,1,12,22,195,254,26,1,0
